Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Oriente Medio y Norte de África (excluido altos ingresos),MNA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,3.12378E+11,3.86282E+11,5.0893E+11,5.20376E+11,6.00893E+11,5.95283E+11,5.42268E+11,5.51876E+11,4.654E+11,4.56148E+11,5.21008E+11,5.51264E+11,5.47585E+11,5.58982E+11,5.16032E+11,5.74529E+11,5.00429E+11,5.33001E+11,5.77798E+11,6.06615E+11,6.27272E+11,6.96444E+11,7.05636E+11,7.0834E+11,7.50168E+11,7.55422E+11,7.57277E+11,8.22879E+11,8.5425E+11,8.91099E+11,9.58483E+11,1.00928E+12,1.07165E+12,1.14568E+12,1.21327E+12,1.32344E+12,1.36964E+12,1.38074E+12,1.462E+12,1.46014E+12,1.45443E+12,1.44797E+12,1.46302E+12,1.44837E+12,1.54244E+12,1.59264E+12,1.59772E+12,1.58406E+12,1.52737E+12,1.61479E+12,1.68236E+12,
Montenegro,MNE,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3393255136,3610762348,3882812085,3612863397,3679226886,3854853198,3781658029,3926736299,3973149558,4143543187,4211061913,4463999404,4649422197,4836112598,4115686309,4675639938,4970329699,5231757904
Mongolia,MNG,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6565065529,7671502404,8648289951,9902294231,10393687187,10652455621,10791200638,10558672980,12054972282,12419295354,12086876780,11321227637,12315289943,13145230318
Mariana,MNP,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950416815,2675820919,2979124363,3167704191,3270622831,3663663266,4117788328,4516788054,5068162149,5042508596,5658498765,5813339614,6744730381,7326716472,7635623431,8163782359,8894695203,9542900223,10406018970,11013681368,11970934659,13093152379,13969708327,14928247572,15908852641,16643885018,16902521423,17670286507,18120018592,17856329298,18254843002,17902769665,18595253327
Mauritania,MRT,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,1724448233,1717179315,1947587370,1975065930,1969306464,1911486931,2161629757,1984423481,2072065932,2088194708,2125757837,2232646800,2323854573,2363203141,2315329086,2379836715,2334942759,2372743814,2488196464,2537966036,2601916133,2744530957,2702088279,2776960798,2834358501,2986354725,2888345753,3174588277,3483897544,3335261413,3442000456,3574648634,3414811186,3319086480,3500103270,3738814735,3911913031,4230118742,4830606424,4755677590,4779979341,4849137525,4870194719,5007497769,5206972247,5431419548,5627166950,5986395816,6110727607,6519644689,6885811905,7047956131,7009745129,7039032931,7607032588,8157777971
Mauricio,MUS,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8504778571,9189863405,9557538703,9686865874,10012529862,10216036724,11172314809,11463703323,11916297908,12411835683,12683723812,13276287323,14128096508,14540095687,12389205631,12885243269,13874240360,14602109223
Malawi,MWI,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8999698475,,,,,,,,
Malasia,MYS,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93133E+11,3.07192E+11,3.2505E+11,3.38577E+11,3.55578E+11,3.3792E+11,3.47442E+11,3.76358E+11,3.91331E+11
América del Norte,NAC,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,5.69368E+12,5.86622E+12,6.18576E+12,6.55631E+12,6.49458E+12,6.46833E+12,6.80479E+12,7.0968E+12,7.45827E+12,7.64334E+12,7.56306E+12,7.77884E+12,7.72036E+12,7.9961E+12,8.61549E+12,8.94766E+12,9.17298E+12,9.54532E+12,1.00327E+13,1.02827E+13,1.04129E+13,1.04066E+13,1.07124E+13,1.09627E+13,1.14323E+13,1.1826E+13,1.23291E+13,1.29627E+13,1.36585E+13,1.42816E+13,1.49552E+13,1.51856E+13,1.54098E+13,1.57627E+13,1.63736E+13,1.69257E+13,1.7522E+13,1.7679E+13,1.74363E+13,1.71096E+13,1.77431E+13,1.81297E+13,1.86691E+13,1.89809E+13,1.95927E+13,2.01477E+13,2.04132E+13,2.09291E+13,2.15454E+13,2.20836E+13,2.14388E+13,2.28193E+13,2.34826E+13,2.37853E+13
Namibia,NAM,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,3006948979,3351908115,3276241973,3320241693,3239142210,2819223903,3116810386,3585351365,3390137157,3655098842,3975232682,4367504565,4575344038,4492331084,4565444093,4843428155,4900836769,5090530636,5291957119,5333906940,5634184748,5656338019,6023491613,6466369763,7035242511,7027306710,7575763077,7822017695,8032882536,8036255182,8346348142,8867974979,9329463322,10221732833,10810071178,11317050632,11106774556,11004514365,10896104097,10949596984,10289186686,10275392322,10791462807,11125048128
Nueva Caledonia,NCL,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9232789690,,,,,,,,
Níger,NER,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3888150597,3872397903,3949226834,3964048164,4026269793,4140436646,4201535026,4273614093,4760154226,4765100146,4717749849,5082764221,5354810530,5454040034,5546543818,5955691138,6304143690,6480152244,6953081062,7092707582,7700250254,7944575276,8543388758,9044769115,9695806679,10161942026,10573372225,11148952317,12043449299,12775219229,,,,
Nigeria,NGA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80319E+11,,,,,,,,
Nicaragua,NIC,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4679408062,5163972286,5601345094,5930891618,6295917425,6742594949,7033349464,7198774221,7301187130,7508266563,7947302665,8373522721,8656178487,9147029204,9463555145,9101388192,9526670565,10133575978,10656112343,11077713416,11735784931,12267685461,12680231129,13210272539,12809512235,12622002024,11993366971,13298493583,13705574422,14619585974
Países Bajos,NLD,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,2.68592E+11,2.83359E+11,2.93074E+11,3.04037E+11,3.22707E+11,3.27814E+11,3.24743E+11,3.42393E+11,3.4903E+11,3.56407E+11,3.62493E+11,3.75034E+11,3.73583E+11,3.70396E+11,3.79024E+11,3.94539E+11,3.96573E+11,4.06984E+11,4.13537E+11,4.25841E+11,4.45617E+11,4.57182E+11,4.70436E+11,4.74407E+11,4.82405E+11,5.00428E+11,5.21216E+11,5.41936E+11,5.66402E+11,5.87395E+11,6.21724E+11,6.48422E+11,6.54141E+11,6.53512E+11,6.62265E+11,6.72448E+11,6.86528E+11,7.18037E+11,7.39983E+11,7.27359E+11,7.07116E+11,7.32421E+11,7.40577E+11,7.29716E+11,7.32239E+11,7.37938E+11,7.57773E+11,7.63284E+11,7.93425E+11,8.17687E+11,8.22583E+11,7.77743E+11,8.61475E+11,8.62146E+11,
Noruega,NOR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,94794015377,1.00508E+11,1.06439E+11,1.11168E+11,1.11558E+11,1.17335E+11,1.23899E+11,1.28214E+11,1.31801E+11,1.38937E+11,1.50667E+11,1.54903E+11,1.54468E+11,1.59457E+11,1.69804E+11,1.78643E+11,1.73087E+11,1.73747E+11,1.69368E+11,1.72887E+11,1.77414E+11,1.81246E+11,1.85559E+11,1.90881E+11,1.98917E+11,2.08307E+11,2.23939E+11,2.37217E+11,2.34768E+11,2.49971E+11,2.85628E+11,2.9127E+11,2.86534E+11,2.90375E+11,3.11098E+11,3.42076E+11,3.63622E+11,3.69682E+11,3.91502E+11,3.57836E+11,3.70961E+11,3.88021E+11,4.01281E+11,4.05532E+11,4.12507E+11,4.04192E+11,3.95346E+11,4.09489E+11,4.28324E+11,4.15386E+11,3.90126E+11,4.54263E+11,5.73031E+11,
Nepal,NPL,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14136405168,14080986792,14635983683,15295043745,15918794674,16529751061,17135941050,18171269077,19034104054,19874771318,20502435543,21505258630,22254955500,23777051762,24704984111,24781887283,26947255591,28897864146,30944704537,30242805558,31513080680,33305075647,34155936311
Nauru,NRU,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116082379.7,,,,,,,,
Nueva Zelandia,NZL,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,53356833975,55816093028,60093755470,66655037222,65665863770,61788099514,63851155006,61872393870,61888143099,62998896773,62049788874,64680736415,64016924981,66779372025,68495571401,68333685734,72860661448,74531163375,77215164142,78333028818,78063906275,74288861382,75602436584,80257360833,85293330079,89011650831,91020812776,94507595321,96737823184,99678510434,1.03355E+11,1.09277E+11,1.13922E+11,1.2157E+11,1.25915E+11,1.28637E+11,1.30995E+11,1.38665E+11,1.35612E+11,1.40601E+11,1.43737E+11,1.48871E+11,1.51272E+11,1.59614E+11,1.65148E+11,1.72198E+11,1.80218E+11,1.89057E+11,1.95438E+11,2.03787E+11,2.05235E+11,2.12195E+11,2.14126E+11,
Miembros OCDE,OED,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,1.48815E+13,1.54112E+13,1.62267E+13,1.71849E+13,1.722E+13,1.72238E+13,1.80485E+13,1.87201E+13,1.96008E+13,2.01883E+13,2.01862E+13,2.05828E+13,2.05474E+13,2.10864E+13,2.22975E+13,2.30577E+13,2.37809E+13,2.46815E+13,2.59033E+13,2.67217E+13,2.74089E+13,2.77408E+13,2.85036E+13,2.90077E+13,3.013E+13,3.10327E+13,3.20926E+13,3.32932E+13,3.44245E+13,3.56134E+13,3.70366E+13,3.76685E+13,3.82003E+13,3.8942E+13,4.02121E+13,4.12851E+13,4.25597E+13,4.33694E+13,4.29799E+13,4.20072E+13,4.3372E+13,4.40711E+13,4.47886E+13,4.541E+13,4.65395E+13,4.78635E+13,4.86961E+13,4.99018E+13,5.09924E+13,5.19882E+13,4.9763E+13,5.27281E+13,5.38769E+13,
Omán,OMN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41751489108,41669124154,44175726939,46222880788,45711971566,45254406008,46374756365,47085519992,49699095554,52069314695,55226855967,57876687818,59111568290,60507673243,65896781058,70778428340,70938547489,76448114434,80543531746,79938700993,79283638980,77214263621,74637839320,76702057635,81819104835,
Otros Estados pequeos,OSS,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90542575978,93880635946,98341110837,1.0313E+11,1.07659E+11,1.14206E+11,1.22204E+11,1.29846E+11,1.35108E+11,1.28814E+11,1.33176E+11,1.37698E+11,1.42886E+11,1.43994E+11,1.46057E+11,1.51525E+11,1.55079E+11,1.64004E+11,1.698E+11,1.76628E+11,1.64294E+11,1.75399E+11,1.82838E+11,1.89014E+11
Pakistán,PAK,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,85992512387,91447359741,98352623240,1.03209E+11,1.07558E+11,1.12888E+11,1.21515E+11,1.23256E+11,1.27616E+11,1.34091E+11,1.40332E+11,1.41122E+11,1.44097E+11,1.50964E+11,1.59001E+11,1.64489E+11,1.6849E+11,1.78392E+11,1.93E+11,2.07105E+11,2.19701E+11,2.28771E+11,2.33748E+11,2.40882E+11,2.46178E+11,2.53688E+11,2.61445E+11,2.72538E+11,2.83639E+11,2.95365E+11,3.14167E+11,3.28821E+11,3.48881E+11,3.56764E+11,3.51912E+11,3.76959E+11,3.94504E+11,3.92835E+11
Panamá,PAN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15712111432,16691821731,17947236474,18653465493,19702730699,19847779639,20914982235,21064527973,22651779341,24420939868,26879803274,30881577536,34025162150,34731339150,35925928058,41193690468,44606613594,47573386735,48579252654,52316906100,54261941035,58025675868,59060697975,62154850508,52582763078,59672050371,66979998317,71689479749
Perú,PER,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,26238055771,28271734824,31326666005,32712922588,34762639341,36869108238,39747285017,41183821346,41028934363,42430998515,44281871930,46534795774,48156587108,50971796215,55976219140,58396088386,58686730863,60039121484,57474119924,58835465640,62942953803,66801792551,66646666350,58578607513,60564746983,62266762779,67379068733,74509019715,65197556920,58667729084,56072048261,59461192657,58897305530,61753447019,69001774369,73834354847,76855954000,82070714845,82553480919,83777057084,85637816930,86670741276,90943804377,93865373442,96731236405,1.016E+11,1.0666E+11,1.16057E+11,1.2803E+11,1.30308E+11,1.38992E+11,1.47338E+11,1.58446E+11,1.70036E+11,1.75346E+11,1.83304E+11,1.89123E+11,1.92803E+11,1.99758E+11,2.07141E+11,1.86317E+11,1.99253E+11,2.07344E+11,2.09504E+11
Filipinas,PHL,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,28500218450,30737765075,32559481740,34851774001,35985116881,37779511778,39397499534,40937728476,42864076487,45172725052,45612242045,49072672621,51880464161,57685808967,60752483448,62973081592,67340541778,71484588312,75501623339,80998138234,83766253993,86596119397,86918753131,88007294846,77184403300,72311633343,75242005282,80280829512,86733892170,92125591941,99403433026,1.01623E+11,1.05254E+11,1.09213E+11,1.14638E+11,1.20606E+11,1.31979E+11,1.39042E+11,1.41687E+11,1.45516E+11,1.56705E+11,1.61575E+11,1.67585E+11,1.75979E+11,1.87315E+11,1.97163E+11,2.06502E+11,2.19559E+11,2.29773E+11,2.38153E+11,2.54963E+11,2.63482E+11,2.82086E+11,3.03048E+11,3.21778E+11,3.41467E+11,3.64753E+11,3.89697E+11,4.12733E+11,4.34923E+11,3.85078E+11,3.91641E+11,4.30363E+11,4.75338E+11
Palau,PLW,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200271866.3,212978637.8,220294056.2,219210606.6,230171506.2,238455862.4,239859158.3,244428309.8,233017994.9,225254791.6,218734050,222562040.2,223448307.1,226783148.9,235620882.5,265680781.3,270287527.8,262866517,258603113.7,265043869.8,253272852.7,220697724.3,211195362.5,
Papua Nueva Guinea,PNG,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20304538493,,,,,,,,
Polonia,POL,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17964E+11,2.31735E+11,2.46326E+11,2.57594E+11,2.6931E+11,2.8196E+11,2.85391E+11,2.89866E+11,2.99104E+11,3.08053E+11,3.21808E+11,3.3971E+11,3.59569E+11,3.80463E+11,3.86308E+11,3.97699E+11,4.17755E+11,4.23039E+11,4.26525E+11,4.42296E+11,4.62003E+11,4.75243E+11,4.97877E+11,5.29223E+11,5.53907E+11,5.44795E+11,5.78505E+11,6.12361E+11,6.13688E+11
previa al dividendo demográfico,PRE,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26832E+12,,,,,,,,
Puerto Rico,PRI,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,19571659670,21217784382,22690386764,23787834979,24945945151,27263298485,29440262738,31367775877,33070738872,34822637194,35715805746,35366593050,34300026367,38371088476,40368963591,43089292087,44316002465,44795282598,43834304678,42534627501,44121403881,45438723389,47023147099,48978589201,51089058593,53555246029,50519075141,51967769422,52864854138,55052072820,56674894261,60826248446,59868449704,62833135423,63656061923,67555385196,70435516846,70511755886,70236854402,69804048115,77539174030,76110498299,75580126791,75917179728,73425015859,70696997435,69339788883,68577585248,70350878378,70565346458,69675288252,69602000000,69078942130,66106588151,65882555701,64779182969,66158649489,62326880168,64760580456,67209111974
"Corea, República Popular Democrática de",PRK,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52993E+11,1.57022E+11,1.63205E+11,1.72877E+11,1.80727E+11,1.83093E+11,1.87228E+11,1.90659E+11,1.9043E+11,1.93244E+11,1.94101E+11,1.94458E+11,1.99803E+11,1.9754E+11,1.95338E+11,1.97765E+11,1.95802E+11,1.86794E+11,1.88308E+11,1.89383E+11,1.94045E+11,1.9974E+11,2.06275E+11,2.11467E+11,2.17546E+11,2.03045E+11,2.14701E+11,2.23965E+11,2.33259E+11
Paraguay,PRY,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18270844091,19677976765,19833558596,19815863046,19498008874,18215563732,18308353209,18728344433,17995206555,19174942634,19798382409,21553694705,23811950730,25578183251,25376342978,28198346262,29714808083,29489670311,31984271227,33789753206,34791041670,36358989651,38186057625,39419827190,39428311787,38947253559,40445637237,40647898864,42581023339
Ribera Occidental y Gaza,PSE,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5921194000,6402865200,6417842200,7409774700,8687212900,9392104400,8149406900,7188353100,6188015700,6982727800,8366300000,9423500000,9457600000,9919000000,10797100000,11499100000,11867000000,13054000000,13905100000,14755300000,14916300000,15684800000,16904700000,17331300000,18121500000,18415600000,16032700000,17713100000,18861000000,17090200000
Estados pequeos de las Islas del Pacfico,PSS,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9105003363,,,,,,,,
posterior al dividendo demográfico,PST,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,1.44376E+13,1.49408E+13,1.57158E+13,1.66385E+13,1.66337E+13,1.66196E+13,1.74228E+13,1.8072E+13,1.8893E+13,1.94034E+13,1.93244E+13,1.96508E+13,1.96571E+13,2.02334E+13,2.14288E+13,2.21666E+13,2.29176E+13,2.37767E+13,2.49724E+13,2.57532E+13,2.63654E+13,2.66187E+13,2.72703E+13,2.76651E+13,2.86692E+13,2.95792E+13,3.05427E+13,3.16271E+13,3.26519E+13,3.37852E+13,3.51191E+13,3.57395E+13,3.62541E+13,3.69641E+13,3.81729E+13,3.91819E+13,4.03674E+13,4.11207E+13,4.07087E+13,3.97886E+13,4.10618E+13,4.16955E+13,4.23359E+13,4.29158E+13,4.39333E+13,4.51155E+13,4.58678E+13,4.70091E+13,4.80101E+13,4.89318E+13,4.68375E+13,4.95672E+13,5.05017E+13,
Polinesia Francesa,PYF,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58175E+11,,,,,,,,
Rumania,ROU,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1629E+11,1.01595E+11,92383936553,93634303704,97394097143,1.03269E+11,1.07136E+11,1.01861E+11,99500625308,99094961931,1.02085E+11,1.0748E+11,1.13125E+11,1.14264E+11,1.23783E+11,1.31127E+11,1.40927E+11,1.50986E+11,1.66941E+11,1.59368E+11,1.53329E+11,1.60116E+11,1.62371E+11,1.63153E+11,1.71769E+11,1.76016E+11,1.80435E+11,1.95034E+11,2.0601E+11,2.15077E+11,2.06915E+11,2.17127E+11,2.23076E+11,2.29267E+11
Federación de Rusia,RUS,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31937E+12,1.34253E+12,1.35241E+12,1.32573E+12,1.29138E+12,1.31642E+12,1.35664E+12,1.37617E+12,1.35095E+12,1.42686E+12,1.40078E+12,1.46239E+12
Rwanda,RWA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,1314835807,1330224970,1334139346,1369972602,1389393659,1363580755,1629716005,1662590207,1815059406,2034325486,2222947773,2352304536,2397215612,2531566301,2420453053,2516687643,2653007760,2650961712,2771482342,2773838483,2705938033,2634523831,2791272809,2559190597,1275921230,1738542297,1937536083,2207106276,2401253182,2513405709,2717591529,2936990120,3330348669,3389427421,3641972324,4002151319,4371590676,4727097958,5241413900,5571931511,5970021356,6444644142,6966796588,7270557402,7670636474,8381415488,8806679882,9110941231,9845203610,10802911829,10550185209,11729110655,12681982316,13744517739
Asia meridional,SAS,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,1.92942E+11,1.99922E+11,2.05674E+11,2.18058E+11,2.34092E+11,2.27802E+11,2.27711E+11,2.4532E+11,2.53769E+11,2.70355E+11,2.84328E+11,2.89062E+11,2.87599E+11,2.97277E+11,3.0114E+11,3.2896E+11,3.34528E+11,3.59016E+11,3.79605E+11,3.60279E+11,3.84691E+11,4.07313E+11,4.203E+11,4.50874E+11,4.67445E+11,4.92143E+11,5.15478E+11,5.37561E+11,5.86099E+11,6.19757E+11,6.51548E+11,6.63009E+11,7.02414E+11,7.32025E+11,7.76667E+11,8.31804E+11,8.90876E+11,9.22723E+11,9.7314E+11,1.05232E+12,1.09302E+12,1.14454E+12,1.18603E+12,1.27476E+12,1.37569E+12,1.48241E+12,1.59567E+12,1.7136E+12,1.76219E+12,1.88729E+12,2.02111E+12,2.12414E+12,2.22727E+12,2.36091E+12,2.52681E+12,2.71528E+12,2.92842E+12,3.12199E+12,3.31872E+12,3.44113E+12,3.24688E+12,3.55115E+12,3.76775E+12,4.026E+12
Arabia Saudita,SAU,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.90848E+11,,,,,,,,
Sudán,SDN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50563738020,,,,,,,,
Senegal,SEN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,4536786432,4248188275,4594581583,4585004086,4871896052,4562292789,4736696958,5081386288,5572234112,5434595184,5193931296,5582461847,5795503604,6062994633,6555455887,6189709576,6380077479,6608278593,6828247972,7254706865,7179864516,7488259028,7466196184,7661155290,7833660978,7872609409,7872157444,8321085550,8593694861,8844540967,9396738714,9929797310,10310695273,10780801409,10764606502,11405090721,11958599973,12481877082,12805694596,13169201248,13690355371,13959295431,14449797191,14551692960,15121028201,15477307221,16390664958,17312461399,18398871444,19723737937,20998963089,21964461282,22477255713,23726736023,24474736358,25555001892
Singapur,SGP,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86983E+11,,,,,,,,
Islas Salomón,SLB,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,473010961.5,504319616.6,479540731.5,498099305.9,497378049,493239954.9,486881053.1,522302546.1,528670953.9,553593023.6,576915506.4,605325369,684150727.3,731227805,795221999.2,865447258.6,884090879.3,872705229.3,885629147.6,862813796.4,761946838.5,708926177.9,673225160.7,727409595.8,794116587.3,851267674.5,860258217.4,861803586.1,892622813.7,923398703.7,1036318116,1093154302,1149987257,1275273679,1272033675,1283709265,1338197939,1394498631,1442387291,1471611270,1471686099,1490246243,1517018462,
Sierra Leona,SLE,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645800354,3390266996,3646634104,3543732551,3821071174,4085274941,4092872953,4544689905,5074145250,5410911344,5735780169,6607886108,8000543258,8365459203,6651514106,6912340444,7156745811,7512509508,7927269641,7880186861,8298080946,8741195907,9249894109
El Salvador,SLV,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12325643703,12566771125,13541223003,14324425634,15065517311,15861165790,15956204637,16335441515,16786330327,16957220142,17224809445,17370820008,17567979627,17719323741,17857193016,18328358671,19255357552,19627309429,20180507861,19550020108,20028654462,20765999412,21135631711,21502029240,21860168289,22346390000,22782231786,23204689412,23754613791,24497266341,22425825867,25073788200,25716101006,26547143509
San Marino,SMR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078633943,5539396795,6122909830,6554451830,7522349166,7676539764,7894933578,7675519166,7940510755,8158127577,8504660281
Serbia,SRB,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26587038068,27993769328,25107811406,26608851899,28424916247,30162776949,31481477988,33517215907,35389724628,36720379024,38915497735,41064369585,40248993860,40675264516,40010240996,40074411673,39985125573,39293107436,39457763396,40271470110,40838677908,43340889660,45268446227,45865055102,49116285966,49910337960,51507380920
África al sur del Sahara (excluido altos ingresos),SSA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61634E+12,,,,,,,,
Sudán del Sur,SSD,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9829493991,11251793248,12801055483,11189613452,10522802564,,,,,,,,
