Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Italia,ITA,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,8770.692379,9427.303145,9944.62431,10426.14824,10630.03498,10885.37332,11447.51178,12180.80247,12896.25343,13605.44155,14252.38161,14443.97358,14892.24082,15845.61317,16608.10628,16164.14105,17229.73291,17596.00731,18101.5294,19124.84941,19740.12836,19882.89537,19950.34311,20176.27898,20822.48141,21398.92712,22009.73101,22709.95527,23651.06538,24434.11951,24898.47524,25264.02859,25457.50244,25224.97317,25762.31946,26505.6145,26854.72159,27357.39088,27843.00762,28305.44933,29390.97666,29963.85229,30000.02536,29886.84661,30131.74537,30212.64602,30664.01421,30955.71054,30436.6877,28690.95644,29040.20885,29191.92583,28203.48587,27371.58768,27121.22447,27387.81097,27773.52762,28261.25257,28549.08318,29004.11016,26561.02437,29082.7708,30500.18031,30723.47191
Jamaica,JAM,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,236310.0514,237745.3941,248536.4979,259370.1278,287091.5409,290203.4663,337533.4595,314190.677,296415.8809,291545.5186,268491.7767,258350.172,255231.1111,249588.6386,232456.3114,235501.1161,237094.3901,238275.2799,231520.3331,222145.4895,224226.0327,239992.6031,247832.473,263795.3326,272801.65,283499.8,286202.794,309931.756,311007.0783,315141.4322,311751.4803,305367.3532,295698.1116,296481.7682,297019.0205,299112.3687,303218.3784,312436.1505,314723.6156,315782.8145,323265.2854,326343.8721,322289.3014,307005.3106,301257.9641,305146.8324,301968.6701,302304.4617,303293.5314,305128.8584,308512.5351,310941.542,316331.3177,318795.1139,286412.0054,298858.0236,314301.0239,321143.2213
Jordania,JOR,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,2106.079899,2212.137485,2458.224815,2872.700775,3079.204785,3466.467403,3554.99497,3324.86396,3314.233533,3080.488356,3103.657838,3032.226089,2936.46151,2498.857094,2304.62656,2166.306263,2349.611611,2330.634404,2332.052179,2377.2775,2347.640741,2361.020691,2376.566645,2404.890718,2455.570105,2532.351451,2622.927704,2672.244971,2832.015445,2987.792447,3029.717205,3085.479888,3231.287352,3321.444203,3326.009508,3333.280159,3366.24041,3279.192045,3081.713444,2909.451772,2830.568907,2836.005976,2827.41907,2820.433951,2739.697906,2788.237926,2813.768362,2842.92221
Japón,JPN,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,773335.5249,858743.2651,926598.7055,994980.3656,1099660.181,1151195.206,1262082.468,1387518.756,1548712.751,1721373.428,1708453.606,1749911.836,1870751.993,1992781.587,1942367.417,1977093.754,2033772.645,2102609.355,2193405.917,2294187.837,2340310.553,2422312.374,2484464.438,2556808.699,2652335.073,2771786.447,2847889.038,2965951.998,3150396.501,3292390.232,3440339.095,3547591.481,3566278.244,3538412.193,3566774.679,3652039.125,3757953.418,3785796.318,3727561.531,3708336.983,3804490.122,3809988.055,3802734.142,3852857.675,3935760.512,4006381.43,4058789.994,4114290.795,4061952.492,3831174.597,3987456.754,3995800.58,4057207.51,4144533.67,4162329.516,4231776.532,4265857.687,4340877.563,4374353.042,4362884.765,4194271.935,4321447.748,4382113.198,4477458.468
Kazajstán,KAZ,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389192.679,343884.7294,324643.7751,295768.6304,262001.0378,245019.996,250962.8208,261159.615,262672.4561,273114.1995,299004.4053,337747.9013,368925.6053,400913.0979,436551.4987,475359.3364,521791.8029,562866.125,575447.6984,575579.1766,609637.9301,645957.9982,667571.8196,697533.7566,716232.1107,714089.9068,710959.3709,728667.7298,747292.9645,769667.3297,739926.915,761522.7305,774476.2549,802143.5464
Kenya,KEN,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,82405.40926,73216.08505,77132.09655,80706.91924,81451.33208,79844.15815,88024.49426,87444.66714,90764.68031,94219.01762,86442.11622,101846.1581,115168.6581,117820.8543,118527.965,115665.6769,114381.9056,121106.8871,125097.3974,130038.9966,132529.3268,132700.2871,129965.7149,126943.7693,124507.7981,125217.0575,129485.0301,132418.9811,135759.3783,137229.1829,138146.3301,135665.8302,130519.0697,127148.6307,126761.8289,128642.6416,130339.4461,127428.102,128038.242,127265.8416,124229.1425,124944.1766,121736.4063,121499.2662,123796.9815,127142.5219,131309.1789,136127.9456,132372.36,132680.2559,139271.961,142432.769,145105.8156,146938.9537,150747.8811,154751.5843,157750.5894,160282.0949,165930.5126,171024.6585,167244.4633,176551.846,181606.1948,187932.1895
Kirguistán,KGZ,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,84459.30285,85602.37908,95206.64064,95838.39397,99372.11037,89994.33394,76652.11674,64782.45142,51790.3832,48493.90398,51166.7046,55425.91137,55740.36219,56925.75069,59314.42161,61880.8123,61304.39493,64929.88687,68656.46547,67766.96029,69123.47496,74316.37845,79797.612,81020.56826,79496.62508,83023.94031,81402.57408,88333.33124,89885.51999,91294.99315,93166.40477,95549.95373,97027.02992,99240.40368,90277.43678,93516.37656,100090.9859,104384.3719
Camboya,KHM,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,3061045.353,3283766.042,3032377.132,3298221.202,2944512.534,2718278.761,2675848.849,2601064.423,2620100.114,2651060.157,2683656.437,2678449.049,3120010.508,3363399.266,3351776.781,3252213.989,3357030.401,3403868.068,3336396.646,2028430.059,2055897.449,2019365.482,1960561.726,1969426.207,2182088.896,2362292.971,2497549.987,2613401.929,2838931.803,3061969.357,3419110.915,3737701.072,4065925.018,4304077.856,4409387.668,4561703.403,4820348.831,5111862.792,5431707.701,5779939.507,6106675.539,6494022.351,6922106.029,7436541.049,7926067.996,7532643.186,7651555.036,7935720.611,8223137.851
Kiribati,KIR,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,2022.498502,1937.704273,2130.855841,2532.108279,3655.483796,3865.497166,2845.984834,2732.457714,2780.00027,2445.356056,2380.352009,2486.515814,2419.947213,2148.110697,2407.365746,2048.799913,1952.390884,1930.15541,2299.797974,2081.952041,1904.540955,1761.381162,2147.56818,2112.681311,2124.099772,2149.969145,2112.725493,2098.880964,2153.475249,2034.29498,2135.021591,2028.474963,2014.806298,1942.823788,1892.607879,1878.936232,1948.0956,1967.269978,1869.10727,1839.516186,1823.74881,1850.200417,1929.039655,2049.80295,2048.923794,2250.682912,2376.381377,2428.638932,2475.903038,2518.822174,2461.405029,2623.78315,2682.537173,2749.743545
Saint Kitts y Nevis,KNA,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,10157.75635,10589.35141,11442.61381,12461.3769,12699.18966,12818.58365,13031.36958,14261.15451,15568.84941,17365.3227,18623.63355,20483.41532,21767.01506,23012.7127,22625.00619,23384.01081,24655.44833,25630.74493,26659.50007,27854.56072,29377.82076,28856.08437,29382.52506,31871.02192,33169.29263,33433.72447,32010.13514,33189.46346,36324.05194,37362.19373,37476.34137,41602.64759,40116.8045,40154.97588,40769.3128,40342.10023,42619.98343,45829.81163,46149.89275,47977.05789,48108.60786,49116.32063,50567.17499,42877.74696,43182.00287,47781.15567,48821.71393
"Corea, República de",KOR,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,1162228.743,1206504.484,1218167.067,1291579.003,1377440.198,1441141.606,1573915.451,1677197.189,1854479.537,2076970.185,2236378.738,2423958.2,2550531.696,2879153.476,3099471.796,3286718.173,3662329.408,4050470.459,4426359.413,4737765.276,4587738.229,4844004.821,5167420.563,5772888.337,6303751.358,6731292.536,7419590.886,8281648.342,9184057.756,9736851.987,10593736.78,11619951.95,12212660.33,12920663.12,13976896.85,15167330.55,16208965.86,17048530.28,16057700.45,17772253.48,19221170.15,19999820.98,21420674.89,21980619.86,23031576.2,23973025.3,25102856.64,26424863.73,27015129.72,27089493.99,28789094.23,29621505.56,30174124.22,30987664.16,31779776.87,32500678.67,33325917.94,34282437.43,35126555.45,35790066.08,35487206.16,37062526.29,38102218.22,38589254.2
Kuwait,KWT,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,23669.13916,23697.30457,23142.91424,20355.08061,16675.48583,13747.96647,13737.95083,12376.5935,12471.04648,13374.26864,10196.12937,7855.965189,6603.284698,6793.174693,6849.275777,6302.564747,6571.008818,6827.73811,5906.290348,7158.084083,6950.038472,5111.537229,7723.712125,10118.86696,11023.8679,11441.52933,11186.56029,11094.93445,11148.15573,10627.58772,10815.26713,10550.06148,10594.50265,12136.0873,13084.6606,13958.63175,14195.5984,14187.28196,13752.02203,12120.36985,11238.51183,11575.58977,11586.97191,11149.71234,10722.5031,10311.54172,10163.92969,9333.659593,9215.523368,9172.115705,8813.681998,9094.377467,9147.351262,8335.300445
América Latina y el Caribe (excluido altos ingresos),LAC,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República Democrática Popular Lao,LAO,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,4090560.766,4180570.229,4263137.176,4084598.737,3889480.657,4315975.863,4476131.217,4538808.397,4660308.842,4803724.801,5061524.805,5285325.947,5521281.068,5778923.081,5898015.501,6219310.826,6470400.906,6730672.563,7015445.704,7327384.592,7680441.113,8103143.117,8663309.047,9178249.596,9747189.868,10322823.67,11039347.99,11755290.06,12518812.05,13334590.67,14153124.57,14962262.81,15764672.37,16588709.24,17353425.8,18023426.43,17845586.47,18034944.31,18263934.1,18686043
Líbano,LBN,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5049972.21,2847971.069,3533573.47,5174699.904,5899182.053,6408948.101,6805237.108,7114357.108,7771981.566,7713227.536,7856610.469,7679414.963,7649326.498,7812072.058,7968012.758,8112455.575,8515509.919,8609766.377,8595895.148,9215867.57,9885879.926,10751313.78,11495909.35,11471079.33,11451317.86,10838667.18,10051622.63,9902325.935,10293884.16,10661567.1,10768303.07,10351529.72,8267860.118,7667863.855,7585217.937,
Liberia,LBR,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,2614.755707,2613.880561,2584.13787,2577.508499,2642.839552,2700.009986,2835.025073,2950.410182,3013.264151,3151.305687,3276.325072,3351.556817,3403.010292,3240.293223,3305.039058,3105.33622,3182.362408,3143.272836,3200.022763,3208.389698,2986.724536,2838.148997,2690.285703,2561.547019,2431.186738,2338.351923,2231.405479,2145.199051,2041.52865,1454.918319,806.7194494,786.4444896,481.9545458,310.6376147,243.6231818,231.1616652,251.8518436,480.6145822,565.5342973,651.5090634,807.486347,807.027902,815.9002799,565.4241726,573.3706443,577.2960135,589.8247587,614.6766602,632.4084802,645.3210071,665.1399767,692.0173942,721.3828449,767.0038895,756.4674967,740.8840908,714.6130631,718.0676335,712.3066475,681.096159,647.2136415,665.2947537,682.4930108,698.8855515
Libia,LBY,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,4229.638931,4460.531818,5669.812681,7345.206973,10271.59234,12795.74318,14805.05222,16024.09088,20850.91518,22859.78403,23204.7417,21256.0035,22439.75101,22003.49151,25582.19516,25170.65053,29228.6413,30046.27817,29300.55928,30135.29927,28653.59574,21894.65731,21884.91109,21377.17667,20005.29077,20975.65474,18045.18832,14973.48151,15697.74059,16420.39453,16639.23519,18824.21319,17934.96403,16922.0124,16931.07459,16269.00993,16347.84684,16937.67139,16094.28635,15974.62495,16290.81204,15711.5603,15264.93126,16911.08193,17304.39471,18955.09966,19777.42926,20582.20491,20116.9767,18835.3093,19382.921,9860.507381,18910.61617,15198.89833,11473.4882,11194.6764,10860.98183,14162.1839,15040.7027,13160.77769,9159.878667,11607.28363,10518.83322,11457.28264
Santa Lucía,LCA,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,11843.49915,12873.16536,13168.82448,12686.21314,13277.9315,13343.40447,13786.75565,14552.99967,15503.86623,17455.62744,17869.84806,20086.38498,21647.88772,23556.91846,23363.57655,24848.22797,24626.39954,24648.94235,24687.60796,25032.80864,24511.50496,25697.36095,26042.68995,25740.97821,24612.18133,24500.00928,25335.59174,26967.8426,26660.61287,28110.29291,28395.13525,29615.14028,28597.61463,28517.89873,29596.85916,29430.0266,28709.86162,29017.79049,28919.69927,29784.90828,30670.51525,31435.39886,31101.93008,23447.40533,26127.31204,31408.25927,32012.15941
América Latina y el Caribe,LCN,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Países de ingreso bajo,LIC,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,54365.43851,54095.80995,53676.74932,53008.72416,52362.99996,52355.20821,54363.31042,56055.55814,57348.13237,58792.20719,61742.02759,64308.95711,61883.49381,61767.45213,64051.33065,67828.89277,69609.70629,75155.03262,78278.4406,80728.82657,81326.93522,81468.07833,83216.79887,85488.73342,90216.15688,94567.14648,100260.0554,106818.9997,113524.6937,123192.4242,125507.8848,122527.2218,119509.2361,115869.6969,118115.7111,122728.2076,132257.2224,135784.0735,137403.3998,134790.8287,,,,,,,,,,,,,,
Sri Lanka,LKA,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,89623.89612,90804.10782,90839.10842,92098.66949,92155.22411,94474.62992,98158.31643,101385.8272,106684.5757,108324.524,107425.1004,104835.1807,110070.8387,112201.194,116936.744,118666.5168,122476.8176,127043.5232,132680.2153,137898.5039,143330.856,147439.4269,153510.5649,160783.8541,167711.0967,172934.2557,173870.1729,176373.7915,178542.1331,188761.7886,195971.9901,201368.8743,211639.46,220258.8043,228559.0734,232726.6033,242976.5874,249634.7228,255577.5583,266021.1589,257803.6398,265245.2428,278948.4819,292144.7563,308400.4318,329832.4815,349841.8292,368199.1836,378895.7976,406863.7205,439401.7065,473714.7135,506903.2961,534224.7191,551596.9179,572942.5962,603274.1914,610773.3452,605709.1381,574640.7274,592413.1122,548271.109,539172.1094
Países de ingreso mediano bajo,LMC,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ingreso mediano y bajo,LMY,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,2418.864621,2391.483405,2677.035379,2874.58256,3021.487755,2997.48095,2891.284063,3094.115105,2971.805321,2910.069977,2868.197913,2909.336495,2803.079767,3422.377261,3669.471189,3065.801833,3297.045604,3901.67503,4486.698874,4484.991931,4236.749587,4143.774426,4204.595145,4166.033444,4272.507522,4261.519617,4349.353918,4285.280822,4556.394503,4723.80547,4914.547476,5163.669147,5431.786754,5538.116661,5790.388685,5908.216868,6172.537464,6350.556151,6416.194748,6430.051257,6676.987724,6925.36923,6997.088354,7351.595494,7528.845093,7861.808091,8228.128086,8536.704026,8947.421793,8771.273821,9162.407683,9500.865736,10001.62469,10071.25082,10127.37883,10322.07876,10565.02331,10106.86474,9836.411197,9583.688233,8698.41698,8794.043798,8907.263211,8970.447793
avanzada del dividendo demográfico,LTE,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lituania,LTU,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7510.819032,7072.48852,5575.00067,4692.548052,4263.759585,4438.07063,4696.745875,5124.274678,5546.733455,5524.945818,5754.154551,6177.958913,6646.247953,7407.478831,7978.209249,8736.147596,9533.205358,10715.83273,11108.04535,9565.38713,9809.814863,10668.39337,11286.34103,11862.53389,12416.35443,12888.76902,13402.3724,14217.95161,15060.26322,15806.46976,15809.00502,16781.87143,17020.5457,16841.22114
Luxemburgo,LUX,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,25111.17188,25836.34403,25868.55608,26481.62255,28246.51068,27721.73526,27827.26641,27796.00416,28885.23041,31610.61338,32008.46181,32550.29919,34279.67398,36721.33257,37772.40952,34906.81432,35614.76003,36111.06437,37515.20274,38305.32773,38490.16889,38165.43774,38565.5263,39707.74188,42121.11815,43213.42165,47315.05749,48866.73769,52619.2663,57215.72527,59509.96726,63793.73643,64097.44374,65899.36474,67491.90792,67503.58397,67521.9796,70294.8647,74059.74335,79039.49591,83394.89571,84941.51634,86767.42758,87964.72555,90393.33326,91231.06772,95189.68257,101321.8318,99228.04257,94252.48753,96027.77772,94897.72488,94174.43017,94941.62434,95162.4248,95052.53474,97656.7763,96566.81636,95877.01456,96754.73588,94290.05788,99526.45829,98885.66888,95846.34695
Letonia,LVA,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6870.31084,6033.457708,4152.375286,4024.037285,4181.569949,4201.545156,4346.866095,4793.076518,5155.405829,5344.02769,5710.959431,6158.950782,6708.556026,7344.666307,8073.122881,9108.738212,10371.63676,11545.64394,11272.23902,9621.722591,9464.393544,9930.948498,10789.42929,11134.20038,11475.01532,12007.0487,12426.47727,12963.22148,13627.66465,13815.41962,13429.97418,14484.62024,14787.25411,15055.167
"Región Administrativa Especial de Macao, China",MAC,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,200860.0039,208967.694,215789.2876,212229.893,221580.8141,244337.6242,255797.4684,261128.8834,273676.6682,270217.5459,290264.2222,294903.6458,297527.7218,297947.7156,292553.6015,290198.8977,273653.8006,264012.6345,277108.6856,282945.3791,304993.1569,336505.8611,415715.8566,431448.7856,464315.4941,509082.3575,507074.1631,519005.6075,646975.7914,768791.8486,812782.18,863679.6756,805436.7058,611306.5796,598222.2222,661363.356,692511.762,661605.6548,296208.0537,367478.3883,297686.4019,519982.3217
Isla de San Martín (parte francesa),MAF,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15540.72096,15730.15066,16602.85138,15414.7759,14506.48117,16236.14264,15315.49739,17044.57461,,
Marruecos,MAR,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,7989.983887,8555.987305,9150.955078,9653.445313,9838.955078,10120.15723,10109.63281,10213.55273,10524.36816,11052.00684,11954.72656,12361.28613,12313.22461,12570.22461,12684.1748,12131.52246,12871.00977,12713.11426,13193.88184,13656.24512,14599.43164,14264.22949,15653.61914,15802.44824,16047.60449,16910.0293,16282.18066,15906.34375,17327.56445,16140.46387,17855.57813,17309.46875,18282.10547,18317.48633,18522.50195,19675.45898,20134.85352,21100.8418,21777.57422,22166.29297,23565.44141,24044.5332,25066.37305,25653.91016,26187.45117,27252.13086,27705.56445,28469.64648,28879.18945,29776.27734,29569.74414,30688.57813,31275.99023,31844.09375,29252.4082,31317.8125,31473.30273,32209.2207
Mónaco,MCO,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,69950.18536,72567.92834,75067.52183,79317.30164,82331.1846,80683.12392,82957.53535,84669.2603,86918.35506,89029.82344,89762.66741,90023.03755,91316.08227,91088.59746,91149.85827,91497.30982,92574.74984,93737.47425,96945.16549,99964.5652,101680.9894,101817.6914,102333.697,100587.5482,102032.9849,103421.8419,103821.7012,105396.2792,108398.906,111482.5887,115681.1955,118241.1379,119546.9897,121026.2834,124273.4082,127010.2453,135040.7087,155605.1135,156772.2076,136731.2755,136192.76,142394.6709,140665.9964,150937.2951,158735.6067,163680.3874,166257.1091,159209.6183,166181.7896,178225.616,154869.908,186957.1988,205455.8064,215679.2278
República de Moldova,MDA,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70383.00644,59049.26975,41874.373,41441.37665,28724.99527,28452.74976,26834.23844,27377.27952,25596.54361,24773.25298,25346.89886,26953.26686,29122.98659,31132.65068,33519.30679,36121.03725,37960.20055,39189.71127,42327.00126,39837.6497,42708.739,45219.75024,44958.96755,49038.12865,51521.25561,51742.36366,54779.73135,58061.26295,61498.7029,64710.66322,60010.55318,69405.68393,67675.4552,70172.24735
Madagascar,MDG,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,1347816.731,1340000.66,1335309.769,1289131.258,1306015.079,1266762.427,1259336.013,1293830.577,1344923.35,1356632.186,1388123.476,1401320.371,1343292.909,1269771.408,1257019.856,1235079.29,1161532.799,1153503.639,1089201.982,1160699.063,1136829.499,995253.3956,947877.6606,928680.0256,917844.1332,901885.517,893552.6496,878646.8625,882835.6935,892471.5399,893626.1965,812615.8894,797839.0031,790120.9837,765625.3816,754242.6299,746095.3995,748875.0159,753161.105,763363.2148,772481.6034,793847.7125,674864.2257,719500.74,735559.3983,748297.6105,765862.1263,786181.2106,814686.5021,759638.5543,742426.6448,733031.3672,734502.1283,731238.4283,735667.6134,738946.8423,748631.7451,758082.2473,762194.9876,775382.0069,701784.0975,723630.9306,734126.5517,743491.2962
Maldivas,MDV,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,24501.19207,25002.70945,24839.79635,24486.8641,25139.5265,22455.73997,21921.49558,23681.07836,26423.08749,28474.86733,32846.8412,35694.06724,33665.50823,38090.59722,47027.0552,52572.56356,55518.38332,58343.71048,61349.36072,64960.32241,73598.38269,72392.69808,75039.67084,77158.41092,81169.57404,89627.87971,94571.7805,100461.3413,106004.4063,110648.4647,113026.7517,106771.8071,112627.9463,126007.8478,131159.5674,114533.2919,138221.9241,143218.2348,150651.0043,133552.2277,137731.0977,144383.1995,142773.9728,147657.0915,153962.547,154642.4324,159172.1884,164831.5353,173511.1989,180589.3632,117687.9803,157429.5152,176477.0111,184154.6215
Oriente Medio y Norte de África,MEA,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
México,MEX,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,78139.83899,79523.06398,80596.67824,84339.59081,91334.96186,94642.28474,97139.0149,99481.6973,105342.3453,105480.7967,108842.7791,109495.4533,114957.6815,120348.0913,123629.6002,127047.1895,129021.4427,129835.8232,137771.3552,147288.5042,156255.2311,167277.2025,163535.874,152640.7049,154702.8054,154443.4405,145386.0356,145440.4151,144332.7221,146709.0444,151478.6272,154497.1441,157008.6845,158545.3973,162535.2179,150230.4995,156827.5307,165312.7395,172683.2522,174626.1403,180600.808,177139.9609,174198.3206,173816.0422,177572.3151,178895.9627,184970.8702,186174.6398,185206.7366,171028.8428,176964.9852,180487.0543,184380.7346,183555.0579,185887.8852,188880.1413,190374.0986,192132.0613,194075.2201,191485.0499,174054.4118,183354.2553,188691.9616,193039.06
Islas Marshall,MHL,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,2038.671993,2011.138064,1979.853034,2587.940279,2900.136306,2806.685631,2726.445986,2704.138465,2766.690305,2737.492669,2454.99779,2511.568667,2524.113693,2797.125478,2788.857048,2510.706629,3005.517207,3162.804399,3288.888495,3139.414399,3148.099778,3085.935305,3247.852893,3391.385132,3544.135647,3791.204989,3365.111225,3117.274001,3067.737394,2997.549898,3040.596774,3224.79119,3322.411279,3256.972443,3234.152652,3284.784033,3285.120788,3403.478428,3146.261772,3262.269555,3441.318884,3433.062978,3420.914448,3602.928119,3620.772753,3764.344262,3946.844411,4190.934686,4542.342939,5162.815007,5172.575282,5405.274736,5516.880006,5470.420069
 Ingreso mediano,MIC,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macedonia del Norte,MKD,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148630.8868,139981.1763,132301.4729,123985.3442,122672.7441,120949.1063,121529.9895,124248.2763,127764.6278,132672.6726,138077.8247,133281.4384,136258.2215,139109.8642,146084.2402,153813.5868,162610.4969,174128.4249,184722.4413,185254.4081,192704.817,198119.8494,197990.3836,204535.1472,212528.2325,221314.7671,228348.65,231749.5998,239637.7864,250705.9249,241544.2072,255051.6734,262861.1922,268881.5504
Malí,MLI,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,113114.9467,115534.0932,114025.3575,119118.5959,120234.9049,125185.1817,121243.4257,117286.1044,128587.9524,143509.2992,149822.189,144797.8925,156694.5723,146825.5452,145897.379,132254.0168,131742.3804,128576.5148,151593.5508,152817.5597,149970.0509,158266.1419,161837.5,154712.4627,169485.1645,160756.5996,162434.3775,164984.5498,162934.9043,170711.8674,174934.6168,183474.0543,188616.3787,183089.6252,204984.4087,204886.5935,216574.9014,212945.5606,219551.2359,222371.3981,222696.3294,225782.9652,229049.9406,233511.3033,233348.0989,224736.5671,223276.8218,231656.4742,238377.2804,244461.7938,249353.5367,253152.0491,257308.0561,246575.3033,246443.6435,247447.5069,251382.183
Malta,MLT,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,2823.962254,2892.784198,3064.205128,3193.891328,3516.81719,4173.943512,4859.436618,5430.278714,5973.852924,6533.990812,6921.655753,7098.494052,7106.574746,6964.200567,7028.361932,7084.508144,7237.802426,7483.602873,8046.95031,8620.803406,9073.964362,9385.294475,9724.709007,10059.47591,10529.01145,11119.02694,11463.5215,11975.18542,12507.4306,13020.35633,15482.70001,15250.56739,15552.22757,16021.0446,15978.59784,16334.43445,16655.23503,17433.19794,18083.97597,17697.71405,18702.41346,18808.07557,19404.42066,20337.72569,21456.97467,22966.70284,23362.3802,25679.9694,26581.5158,26600.69595,25114.8774,28319.34523,28774.00468,29743.2641
